Date,Weather_Code,Max_Temp_C,Min_Temp_C,Mean_Temp_C,Precipitation_mm,Rain_mm,Precip_Hours,Daylight_sec,Sunshine_sec,Max_Wind_Speed_mps,Local Route,Light Rail,Peak Service,Rapid Route,School,Other
2019-07-01,3,9.0,-3.4,2.0,0.0,0.0,0.0,35320.58,30271.15,13.7,15987,9962,407,21223,3715,
2019-07-02,3,13.4,-1.1,3.5,0.0,0.0,0.0,35348.93,31484.66,16.4,16895,10656,409,21715,3993,
2019-07-03,3,14.0,-2.7,3.3,0.0,0.0,0.0,35380.16,31794.91,11.7,16613,10658,427,22025,3638,
2019-07-04,3,12.7,1.1,6.1,0.0,0.0,0.0,35414.2,30983.6,15.5,16604,10445,437,21868,3576,
2019-07-05,3,14.0,5.6,8.8,0.0,0.0,0.0,35450.99,22055.98,10.9,16040,10532,400,20697,2856,
2019-07-06,3,14.6,3.1,9.0,0.0,0.0,0.0,35490.46,21561.65,10.0,5214,6141,0,6925,0,
2019-07-07,55,13.6,1.1,7.2,2.2,2.2,4.0,35532.55,28219.12,9.2,4065,4332,0,5426,0,
2019-07-08,51,13.3,2.9,8.2,0.8,0.8,7.0,35577.2,18343.01,15.5,13078,9442,422,18848,0,0.0
2019-07-09,3,12.2,2.2,6.8,0.0,0.0,0.0,35624.32,30403.1,18.8,13835,10550,455,19862,0,1.0
2019-07-10,51,9.9,5.1,7.0,0.3,0.3,3.0,35673.88,22328.79,23.0,13856,10066,421,19502,0,1.0
2019-07-11,61,8.8,5.9,7.5,4.0,4.0,5.0,35725.78,29648.17,34.6,12776,9536,421,19204,0,0.0
2019-07-12,53,10.2,7.7,8.6,2.2,2.2,7.0,35779.97,11740.83,31.9,12614,9413,344,18057,0,1.0
2019-07-13,61,7.6,3.0,4.8,5.7,5.7,7.0,35836.38,28836.18,29.9,4606,5185,0,6327,0,2.0
2019-07-14,51,7.0,1.8,4.3,0.9,0.9,9.0,35894.94,8769.05,31.3,3584,3486,0,4761,0,3.0
2019-07-15,53,10.5,3.9,6.7,1.8,1.8,6.0,35955.6,31296.34,25.1,12743,9704,370,19481,0,2.0
2019-07-16,2,11.4,1.9,7.0,0.0,0.0,0.0,36018.27,32694.55,21.9,14025,10434,421,20592,0,0.0
2019-07-17,51,9.8,5.6,7.5,0.3,0.3,3.0,36082.91,21572.09,24.7,13768,10689,428,20550,0,0.0
2019-07-18,3,11.7,3.8,7.3,0.0,0.0,0.0,36149.44,32838.12,19.3,14092,10938,396,20989,0,0.0
2019-07-19,3,11.7,0.8,6.1,0.0,0.0,0.0,36218.32,27937.11,16.7,13846,11150,325,20012,0,0.0
2019-07-20,3,10.8,1.0,4.1,0.0,0.0,0.0,36289.83,31656.59,14.8,5057,6692,0,7379,0,1.0
2019-07-21,3,14.1,-0.9,5.3,0.0,0.0,0.0,36363.88,33072.79,15.8,4045,4739,0,6000,0,0.0
2019-07-22,0,14.5,1.6,6.2,0.0,0.0,0.0,36440.32,33156.3,13.5,18376,11664,440,24147,5332,0.0
2019-07-23,3,13.1,-0.5,7.1,0.0,0.0,0.0,36519.09,33242.25,23.4,19392,12180,461,25344,5935,0.0
2019-07-24,53,11.6,1.8,7.8,1.0,1.0,3.0,36600.05,33127.41,25.5,19380,12044,463,25312,5786,1.0
2019-07-25,3,10.4,-1.1,3.1,0.0,0.0,0.0,36683.09,32823.93,9.7,19619,12257,432,25284,5845,0.0
2019-07-26,51,8.4,-0.1,3.5,0.6,0.6,3.0,36768.13,1554.08,8.8,18698,12296,298,24258,5634,2.0
2019-07-27,51,14.2,1.4,6.3,0.2,0.2,2.0,36855.05,31420.37,12.4,5383,6522,0,8231,0,1.0
2019-07-28,3,12.1,-0.7,4.5,0.0,0.0,0.0,36943.76,32988.02,15.7,4187,4398,0,5751,0,3.0
2019-07-29,51,10.6,0.0,5.3,2.5,2.5,10.0,37034.13,9519.84,14.5,18743,11530,408,24273,5962,13.0
2019-07-30,3,11.6,0.9,5.6,0.0,0.0,0.0,37126.09,33227.16,13.6,19887,12553,457,25617,5765,15.0
2019-07-31,1,12.1,-0.3,4.9,0.0,0.0,0.0,37219.54,34002.95,10.1,19599,12447,478,25342,5736,0.0
2019-08-01,3,11.9,-1.9,3.4,0.0,0.0,0.0,37314.36,34011.6,16.5,19950,12601,459,25864,5754,1.0
2019-08-02,3,12.5,-0.5,5.0,0.0,0.0,0.0,37410.48,33254.28,13.8,18953,12744,340,25010,5738,0.0
2019-08-03,3,11.0,0.1,3.6,0.0,0.0,0.0,37507.79,33305.5,20.9,5447,7090,0,7922,0,0.0
2019-08-04,3,11.0,0.2,4.2,0.0,0.0,0.0,37606.2,26300.51,12.2,3792,4595,0,6009,0,0.0
2019-08-05,3,11.1,0.3,4.4,0.0,0.0,0.0,37705.61,32692.44,17.9,18527,11891,453,24856,5978,0.0
2019-08-06,3,11.7,-2.2,2.4,0.0,0.0,0.0,37805.95,33886.85,17.4,19528,12403,474,26649,5947,0.0
2019-08-07,3,14.2,-2.0,4.2,0.0,0.0,0.0,37907.13,34743.33,18.4,19435,12306,414,26179,5776,0.0
2019-08-08,61,8.1,-1.2,4.0,4.8,4.8,7.0,38009.75,20915.67,23.1,17055,11668,450,23975,2072,13.0
2019-08-09,53,4.9,1.5,4.0,6.4,6.4,18.0,38114.18,23422.25,30.3,16883,10790,375,23007,5284,14.0
2019-08-10,71,5.3,0.3,2.6,0.8,0.4,6.0,38220.34,20147.3,27.0,4836,5422,0,7219,0,
2019-08-11,73,8.3,1.2,4.0,2.6,2.3,12.0,38328.11,33694.41,18.7,3707,3943,0,5770,0,1.0
2019-08-12,3,11.3,-2.4,4.0,0.0,0.0,0.0,38437.38,35120.86,17.5,18699,11379,470,24549,5823,0.0
2019-08-13,3,11.1,-3.4,2.8,0.0,0.0,0.0,38548.05,35189.63,13.4,19097,12372,468,26757,5716,0.0
2019-08-14,3,8.4,-2.6,1.6,0.0,0.0,0.0,38660.01,35289.24,12.1,18996,12111,477,26214,5567,0.0
2019-08-15,1,12.1,-3.0,4.0,0.0,0.0,0.0,38773.18,35363.23,17.4,19383,12433,423,26122,5532,0.0
2019-08-16,51,14.3,-1.5,6.2,0.2,0.2,2.0,38887.45,35398.73,18.6,18703,12607,346,25086,5447,0.0
2019-08-17,3,15.3,1.7,7.7,0.0,0.0,0.0,39002.72,35554.87,11.2,5506,6583,0,7922,0,
2019-08-18,55,17.2,-0.0,8.1,1.6,1.6,3.0,39118.89,31963.96,28.1,3691,4355,0,5976,0,1.0
2019-08-19,51,5.9,2.0,4.3,0.6,0.6,5.0,39235.89,35622.54,26.3,18332,11412,461,24242,5646,0.0
2019-08-20,3,8.9,1.3,5.7,0.0,0.0,0.0,39353.6,32115.33,26.4,19431,12269,479,26158,5835,0.0
2019-08-21,51,13.2,7.2,9.4,0.2,0.2,2.0,39471.95,22567.41,22.7,19447,12102,472,26048,5656,0.0
2019-08-22,3,13.9,1.5,9.0,0.0,0.0,0.0,39590.84,33356.54,21.1,18831,12491,439,26140,5497,1.0
2019-08-23,0,11.4,-3.6,3.5,0.0,0.0,0.0,39710.18,36348.32,18.1,18614,12644,384,25079,5224,0.0
2019-08-24,0,14.3,-2.5,5.3,0.0,0.0,0.0,39829.89,36432.67,21.7,5439,6396,0,8283,0,
2019-08-25,1,14.9,-0.2,6.1,0.0,0.0,0.0,39949.9,36518.0,18.0,3955,4411,0,6228,0,2.0
2019-08-26,53,12.1,1.8,6.6,1.7,1.7,5.0,40070.1,29035.59,13.0,18395,11678,403,24636,5465,0.0
2019-08-27,51,11.7,1.8,6.3,0.2,0.2,1.0,40190.43,30062.54,8.7,18837,12065,450,25778,5460,0.0
2019-08-28,53,14.1,2.1,7.4,1.2,1.2,3.0,40311.5,36561.51,19.8,19485,12217,492,26363,5358,0.0
2019-08-29,51,12.5,2.3,7.3,0.9,0.9,4.0,40433.76,34310.42,19.7,19565,12286,427,25376,5492,0.0
2019-08-30,51,11.3,2.1,6.7,0.2,0.2,2.0,40557.11,28055.79,17.1,18595,12416,363,24492,5150,1.0
2019-08-31,3,14.6,2.3,8.4,0.0,0.0,0.0,40681.46,36948.42,9.3,5683,6736,0,9225,2,1.0
2019-09-01,3,17.1,-0.6,7.7,0.0,0.0,0.0,40806.71,32627.66,16.6,3761,4682,0,5936,0,0.0
2019-09-02,51,16.7,1.7,8.7,0.1,0.1,1.0,40932.79,37271.18,16.7,18055,10993,417,23455,5830,0.0
2019-09-03,3,18.1,3.4,10.3,0.0,0.0,0.0,41059.6,34175.37,17.2,18655,11206,473,24236,5993,0.0
2019-09-04,3,18.4,2.7,9.6,0.0,0.0,0.0,41187.05,37168.28,21.2,18691,11263,464,24375,5600,1.0
2019-09-05,51,17.3,3.4,10.2,0.3,0.3,1.0,41315.07,30412.63,11.8,18911,11382,451,24641,5685,0.0
2019-09-06,61,17.3,5.1,9.4,6.1,6.1,9.0,41443.58,18263.38,28.1,17771,11162,364,22459,5421,0.0
2019-09-07,51,7.7,4.7,6.3,1.2,1.2,11.0,41572.48,15859.59,36.5,4965,6261,0,7801,0,0.0
2019-09-08,51,11.3,3.5,7.0,0.6,0.6,2.0,41701.69,29594.5,22.4,3782,4743,0,5886,0,0.0
2019-09-09,51,12.4,0.0,6.4,0.1,0.1,1.0,41831.14,34803.86,25.4,17892,10847,458,22891,5813,0.0
2019-09-10,2,13.5,-2.4,5.6,0.0,0.0,0.0,41960.75,38989.41,13.2,18814,11527,498,24134,5922,0.0
2019-09-11,3,15.5,-0.8,6.6,0.0,0.0,0.0,42090.43,38795.39,14.2,18887,11664,446,24581,5779,2.0
2019-09-12,3,16.2,0.2,8.4,0.0,0.0,0.0,42220.11,33177.1,21.5,18465,11622,438,24108,5712,0.0
2019-09-13,3,18.1,0.3,8.8,0.0,0.0,0.0,42349.71,39158.86,21.5,18071,12974,336,23475,5376,0.0
2019-09-14,3,18.9,1.5,9.1,0.0,0.0,0.0,42479.14,39519.02,18.1,5306,7540,0,8618,4,0.0
2019-09-15,3,19.7,2.7,10.2,0.0,0.0,0.0,42608.35,38998.94,17.4,3921,5051,0,6608,0,14.0
2019-09-16,71,21.4,3.4,12.6,17.5,17.4,8.0,42737.24,32812.14,22.6,18179,11701,496,24422,5790,0.0
2019-09-17,73,10.2,2.4,5.6,12.1,10.9,13.0,42866.48,11318.21,27.1,18169,11827,484,25470,5711,0.0
2019-09-18,3,15.4,2.7,8.6,0.0,0.0,0.0,42996.51,38900.92,16.3,19573,12757,419,26092,5731,0.0
2019-09-19,51,19.1,8.3,13.0,0.4,0.4,3.0,43127.25,28095.44,16.1,19547,12707,458,26165,5745,0.0
2019-09-20,3,21.8,7.3,14.6,0.0,0.0,0.0,43258.62,40220.12,18.4,20009,14789,403,27732,5099,0.0
2019-09-21,55,18.8,10.9,14.3,5.7,5.7,10.0,43390.52,14086.3,26.4,4555,5740,0,7260,0,0.0
2019-09-22,3,15.7,3.1,10.7,0.0,0.0,0.0,43522.88,40319.44,20.1,4126,5234,0,7066,0,0.0
2019-09-23,51,12.0,1.2,6.3,0.4,0.4,3.0,43655.62,40708.24,24.8,18224,11833,469,24440,5626,0.0
2019-09-24,3,15.0,-0.3,6.8,0.0,0.0,0.0,43788.64,40841.74,21.9,19105,12898,479,25750,5437,0.0
2019-09-25,2,15.6,0.4,7.8,0.0,0.0,0.0,43921.89,40975.27,13.9,18838,12958,453,25717,5360,0.0
2019-09-26,3,16.1,4.5,9.9,0.0,0.0,0.0,44055.25,40744.34,14.8,19068,12320,455,25835,5310,0.0
2019-09-27,3,18.2,0.8,10.3,0.0,0.0,0.0,44188.66,41242.08,21.4,18492,13384,329,25249,4745,0.0
2019-09-28,3,16.2,3.9,9.7,0.0,0.0,0.0,44322.04,41375.2,17.7,3638,7256,0,9799,0,4.0
2019-09-29,3,17.5,2.5,9.7,0.0,0.0,0.0,44455.29,38766.3,21.1,2781,5347,0,7669,0,3.0
2019-09-30,3,17.6,5.9,11.1,0.0,0.0,0.0,44588.33,39203.02,17.3,14148,11666,414,22670,0,0.0
2019-10-01,3,18.6,6.6,11.7,0.0,0.0,0.0,44721.09,33860.33,14.6,15028,12441,421,24365,0,1.0
2019-10-02,3,22.6,2.6,13.1,0.0,0.0,0.0,44853.47,41903.82,17.1,15001,12534,458,24050,0,0.0
2019-10-03,1,24.6,5.5,14.8,0.0,0.0,0.0,44985.39,42034.61,15.9,15089,12660,426,24221,0,1.0
2019-10-04,51,24.3,6.7,15.7,0.5,0.5,2.0,45116.77,35914.09,21.0,14021,12060,313,23197,0,0.0
2019-10-05,63,19.4,10.3,13.9,11.5,11.5,11.0,45247.52,36447.37,13.4,3494,6942,0,9031,0,0.0
2019-10-06,3,27.5,9.2,17.3,0.0,0.0,0.0,45377.54,38744.66,28.2,2992,5583,0,7530,0,0.0
2019-10-07,3,21.4,8.1,15.1,0.0,0.0,0.0,45507.57,42392.06,20.9,2870,5069,0,6956,0,2.0
2019-10-08,51,14.9,3.5,10.1,1.5,1.5,7.0,45638.07,35783.05,22.5,13860,10799,417,22073,0,0.0
2019-10-09,3,15.5,0.1,8.3,0.0,0.0,0.0,45768.96,42490.15,10.6,14754,12048,434,23526,0,0.0
2019-10-10,51,16.4,3.1,9.8,0.1,0.1,1.0,45900.16,42572.43,12.6,14887,11849,389,23700,0,0.0
2019-10-11,55,15.6,7.3,10.5,1.5,1.5,5.0,46031.55,34178.05,16.9,14293,12071,285,22457,0,0.0
2019-10-12,61,15.2,5.8,9.4,3.6,3.6,5.0,46163.05,39576.76,16.7,3631,6629,0,9204,0,0.0
2019-10-13,3,17.5,3.2,10.3,0.0,0.0,0.0,46294.57,37777.2,12.8,2943,4965,0,7552,0,0.0
2019-10-14,3,18.8,3.8,11.4,0.0,0.0,0.0,46426.0,29489.96,10.5,18081,11873,410,24562,5797,0.0
2019-10-15,1,24.9,6.5,15.3,0.0,0.0,0.0,46557.25,43003.27,16.3,19198,12750,456,25968,6037,1.0
2019-10-16,61,21.7,8.8,14.7,3.4,3.4,7.0,46688.21,27742.07,24.4,19025,12516,435,26062,5862,1.0
2019-10-17,51,13.5,8.1,10.7,0.1,0.1,1.0,46818.8,41344.67,29.7,19049,12391,417,25990,5640,0.0
2019-10-18,2,18.1,4.2,11.0,0.0,0.0,0.0,46948.89,43664.54,22.3,18448,12685,370,25368,5421,1.0
2019-10-19,1,16.7,4.3,11.2,0.0,0.0,0.0,47078.4,43828.57,32.1,3857,6066,0,8963,0,0.0
2019-10-20,2,19.2,1.8,10.3,0.0,0.0,0.0,47207.22,43998.11,17.4,3046,4849,0,7014,0,6.0
2019-10-21,1,22.5,3.8,13.6,0.0,0.0,0.0,47335.23,43982.27,15.2,18176,11790,428,24814,5698,0.0
2019-10-22,3,25.7,7.1,15.7,0.0,0.0,0.0,47462.33,43363.71,17.7,18951,12425,464,25925,5661,0.0
2019-10-23,3,26.3,10.0,17.2,0.0,0.0,0.0,47588.41,43717.74,19.6,18895,12716,467,26133,5445,0.0
2019-10-24,0,28.4,7.2,18.3,0.0,0.0,0.0,47713.35,44655.74,15.0,19204,12628,450,26299,5688,0.0
2019-10-25,53,26.9,9.7,18.9,1.1,1.1,3.0,47837.04,35616.55,38.3,18034,12547,327,24658,5082,44.0
2019-10-26,53,15.8,8.7,13.4,1.1,1.1,3.0,47959.36,44787.84,39.3,3731,6849,0,8449,0,102.0
2019-10-27,3,18.0,4.8,11.5,0.0,0.0,0.0,48081.09,44851.64,20.0,3020,5112,0,6761,0,171.0
2019-10-28,3,21.1,2.7,13.0,0.0,0.0,0.0,48202.79,44914.72,11.5,17730,11484,436,24233,5704,0.0
2019-10-29,3,24.7,7.1,15.6,0.0,0.0,0.0,48324.32,44980.67,19.5,18619,12012,461,24841,5947,0.0
2019-10-30,3,27.1,7.5,17.4,0.0,0.0,0.0,48445.59,43128.06,13.9,18782,11736,451,25038,5822,0.0
2019-10-31,3,28.6,9.2,19.0,0.0,0.0,0.0,48566.46,45136.86,12.9,19023,12231,424,24632,5652,0.0
2019-11-01,3,28.8,12.8,21.0,0.0,0.0,0.0,48686.84,45158.62,14.0,18179,12743,337,24242,5251,1.0
2019-11-02,3,28.3,13.2,21.4,0.0,0.0,0.0,48806.59,38834.27,25.6,3898,6625,0,9358,0,3.0
2019-11-03,63,21.9,13.7,17.1,20.1,20.1,20.0,48925.58,7715.66,25.2,2642,3748,0,5713,0,0.0
2019-11-04,51,19.1,8.1,14.3,0.5,0.5,3.0,49043.71,45479.36,23.9,18178,11601,452,24231,5833,0.0
2019-11-05,53,15.7,5.9,11.1,1.9,1.9,5.0,49160.82,41085.56,21.3,18877,12355,468,24998,5752,1.0
2019-11-06,51,20.9,6.0,14.4,0.2,0.2,1.0,49276.81,45662.07,28.8,18955,12275,470,25228,5665,0.0
2019-11-07,3,17.5,9.9,13.9,0.0,0.0,0.0,49391.53,45790.54,34.5,18777,12046,473,24991,5639,0.0
2019-11-08,61,16.6,5.2,11.8,2.3,2.3,6.0,49504.84,44496.08,32.7,17838,11925,372,24095,5345,0.0
2019-11-09,3,13.9,2.3,8.5,0.0,0.0,0.0,49616.62,34455.57,25.8,3905,6565,0,9388,0,0.0
2019-11-10,3,17.5,6.6,12.0,0.0,0.0,0.0,49726.71,31850.16,24.6,2744,4584,0,6673,0,1.0
2019-11-11,3,23.0,4.9,13.9,0.0,0.0,0.0,49834.99,46349.37,20.8,17964,11548,468,24134,5602,3.0
2019-11-12,3,24.8,8.3,15.9,0.0,0.0,0.0,49941.29,37580.94,29.6,18612,12023,481,24790,5741,10.0
2019-11-13,2,17.7,5.5,11.9,0.0,0.0,0.0,50045.48,46650.89,25.3,18610,12106,461,25270,5744,9.0
2019-11-14,3,22.2,5.1,14.2,0.0,0.0,0.0,50147.39,46618.69,24.1,19081,12298,462,25207,5569,0.0
2019-11-15,3,22.7,9.6,16.0,0.0,0.0,0.0,50246.89,46867.02,27.4,18462,12418,370,24410,5472,0.0
2019-11-16,3,22.6,6.0,14.9,0.0,0.0,0.0,50344.73,38683.67,21.9,4063,6734,0,9130,0,0.0
2019-11-17,3,22.9,9.0,15.2,0.0,0.0,0.0,50441.42,46398.75,21.7,2914,4519,0,6777,0,0.0
2019-11-18,3,24.3,8.7,17.1,0.0,0.0,0.0,50536.87,47366.59,21.3,17675,11307,422,23598,5681,0.0
2019-11-19,1,29.6,8.5,20.2,0.0,0.0,0.0,50630.95,47454.32,22.3,18567,11812,491,24402,5733,0.0
2019-11-20,3,29.3,11.0,19.5,0.0,0.0,0.0,50723.54,46272.87,16.8,18444,11645,476,24190,5700,1.0
2019-11-21,3,35.7,11.5,24.2,0.0,0.0,0.0,50814.52,47512.97,21.1,18011,11230,438,23009,5362,1.0
2019-11-22,3,31.2,16.9,24.1,0.0,0.0,0.0,50903.77,37457.78,23.0,17767,12251,344,22953,5243,88.0
2019-11-23,3,30.3,12.7,21.2,0.0,0.0,0.0,50991.15,47789.18,20.7,3819,8161,0,9533,0,115.0
2019-11-24,3,27.5,11.0,19.0,0.0,0.0,0.0,51076.55,47868.33,18.4,2913,4271,0,6681,0,4.0
2019-11-25,1,29.1,13.0,21.6,0.0,0.0,0.0,51159.83,47945.43,22.7,17086,11115,451,23151,5426,121.0
2019-11-26,53,24.4,9.9,16.6,1.3,1.3,3.0,51240.86,38556.56,36.4,17653,11287,472,24190,5380,76.0
2019-11-27,3,24.1,4.4,14.8,0.0,0.0,0.0,51319.51,48093.0,20.1,17817,11681,432,23824,5138,135.0
2019-11-28,3,27.9,8.6,18.5,0.0,0.0,0.0,51395.64,48163.25,16.8,18200,11890,424,23911,4904,0.0
2019-11-29,3,30.2,11.9,21.0,0.0,0.0,0.0,51469.13,44113.34,19.2,17761,12660,317,24355,4542,0.0
2019-11-30,51,22.4,8.7,16.8,0.3,0.3,2.0,51539.83,39263.19,26.6,3801,6095,0,8498,0,0.0
2019-12-01,51,18.3,5.8,12.1,0.7,0.7,4.0,51607.61,43101.82,31.8,2713,4356,0,6532,0,3.0
2019-12-02,55,13.6,7.3,10.2,3.6,3.6,12.0,51672.32,48417.86,31.3,15928,10800,441,22012,5002,0.0
2019-12-03,3,18.3,7.7,13.3,0.0,0.0,0.0,51733.84,48474.32,28.1,17741,11575,486,23387,5010,1.0
2019-12-04,1,21.0,10.7,16.0,0.0,0.0,0.0,51792.02,48527.67,24.1,17360,11712,465,23467,4705,1.0
2019-12-05,3,25.7,9.9,18.5,0.0,0.0,0.0,51846.73,48577.86,30.2,17696,11515,409,23119,4603,0.0
2019-12-06,3,25.2,12.7,19.1,0.0,0.0,0.0,51898.42,48625.63,24.1,17380,12626,361,23119,4200,0.0
2019-12-07,3,26.5,9.9,18.6,0.0,0.0,0.0,51947.45,48670.89,22.3,3798,7491,0,8072,0,4.0
2019-12-08,3,28.7,13.5,20.0,0.0,0.0,0.0,51993.74,48713.59,23.4,2747,4827,0,6353,0,0.0
2019-12-09,3,32.6,16.0,23.6,0.0,0.0,0.0,52037.26,47466.91,17.8,16216,10994,428,22018,3790,0.0
2019-12-10,3,35.8,13.3,24.5,0.0,0.0,0.0,52077.94,48791.12,25.8,16469,11255,437,22691,3831,0.0
2019-12-11,2,30.8,11.9,19.8,0.0,0.0,0.0,52115.73,48825.86,19.8,17135,11696,415,22494,2750,0.0
2019-12-12,3,28.6,12.6,19.1,0.0,0.0,0.0,52150.59,48857.85,23.5,17004,11653,445,22538,3083,0.0
2019-12-13,51,25.9,13.7,18.6,0.1,0.1,1.0,52182.44,38548.59,20.1,16427,12551,306,22808,2053,1.0
2019-12-14,3,27.9,12.4,19.4,0.0,0.0,0.0,52211.24,48541.12,25.2,3821,6422,0,8312,0,0.0
2019-12-15,3,27.8,14.3,21.0,0.0,0.0,0.0,52236.95,31442.44,24.5,2865,4472,0,6323,0,0.0
2019-12-16,2,30.7,10.8,20.0,0.0,0.0,0.0,52259.5,48957.48,24.2,15611,10477,440,21149,1104,0.0
2019-12-17,2,31.6,12.5,21.4,0.0,0.0,0.0,52278.86,48975.09,22.8,15744,10793,420,21636,1162,0.0
2019-12-18,2,35.0,13.2,24.9,0.0,0.0,0.0,52294.98,48989.69,15.5,15571,10783,386,20872,838,0.0
2019-12-19,3,37.6,15.8,27.0,0.0,0.0,0.0,52307.8,49001.25,23.4,14879,10504,358,20172,716,0.0
2019-12-20,2,38.7,13.9,25.9,0.0,0.0,0.0,52317.29,49009.72,23.2,13149,10032,259,18341,44,0.0
2019-12-21,3,39.7,15.6,26.8,0.0,0.0,0.0,52323.39,49015.07,28.8,3175,4981,0,6683,0,1.0
2019-12-22,3,25.3,12.9,18.8,0.0,0.0,0.0,52326.08,45124.03,19.2,2785,3974,0,5481,0,0.0
2019-12-23,3,30.9,10.4,20.6,0.0,0.0,0.0,52325.31,49016.25,13.8,9651,7544,174,13305,0,0.0
2019-12-24,3,29.5,15.9,21.5,0.0,0.0,0.0,52321.03,47067.61,21.3,7522,5894,75,9896,0,0.0
2019-12-25,3,30.1,14.7,22.2,0.0,0.0,0.0,52313.23,38053.84,20.6,61,0,0,101,0,
2019-12-26,2,32.9,15.4,24.3,0.0,0.0,0.0,52301.8,48994.36,23.1,2804,4987,0,6726,0,0.0
2019-12-27,1,35.1,16.6,26.0,0.0,0.0,0.0,52286.74,48980.79,16.9,5852,4999,21,7343,0,0.0
2019-12-28,3,36.5,17.1,27.7,0.0,0.0,0.0,52268.12,48963.93,19.7,2874,4172,0,5745,0,1.0
2019-12-29,3,34.9,18.2,27.3,0.0,0.0,0.0,52246.01,48537.25,18.3,2479,3521,0,4903,0,0.0
2019-12-30,1,37.3,18.3,28.9,0.0,0.0,0.0,52220.47,48920.6,22.7,5899,4310,26,7269,0,0.0
2019-12-31,3,37.1,16.7,27.8,0.0,0.0,0.0,52191.57,46296.09,31.6,5756,4911,30,7016,0,1.0
2020-01-01,1,34.6,14.3,22.7,0.0,0.0,0.0,52159.39,48864.85,20.7,1325,2312,0,2586,0,1.0
2020-01-02,1,34.4,12.9,22.2,0.0,0.0,0.0,52124.01,48832.47,27.5,6913,6330,118,9780,0,0.0
2020-01-03,3,36.2,14.9,25.4,0.0,0.0,0.0,52085.48,48797.18,21.0,7397,7663,107,10164,0,0.0
2020-01-04,3,41.4,18.2,30.4,0.0,0.0,0.0,52043.9,45797.27,25.9,2177,5018,0,4315,0,0.0
2020-01-05,3,27.6,14.5,20.8,0.0,0.0,0.0,51999.32,48152.63,25.0,1451,2165,0,2735,0,0.0
2020-01-06,53,23.2,13.9,18.4,1.3,1.3,5.0,51951.84,13324.63,15.9,8773,6938,236,12938,0,0.0
2020-01-07,3,32.1,15.3,24.0,0.0,0.0,0.0,51901.52,48628.13,17.4,10356,7905,351,15447,0,0.0
2020-01-08,3,34.2,17.9,23.6,0.0,0.0,0.0,51848.43,47456.29,26.3,10981,8488,331,16238,0,0.0
2020-01-09,3,26.2,16.0,20.7,0.0,0.0,0.0,51792.67,42172.13,20.9,11208,8572,318,16730,0,0.0
2020-01-10,3,36.9,17.2,27.0,0.0,0.0,0.0,51734.3,42944.57,21.8,6154,9985,69,10609,0,1.0
2020-01-11,3,28.9,15.5,22.1,0.0,0.0,0.0,51673.4,40494.48,17.7,3059,4677,0,6433,0,2.0
2020-01-12,51,23.3,13.8,17.6,0.1,0.1,1.0,51610.05,35368.89,20.6,2284,3285,0,4916,0,1.0
2020-01-13,2,27.7,11.8,19.6,0.0,0.0,0.0,51544.33,48160.47,18.0,12003,9268,361,18173,0,0.0
2020-01-14,3,31.7,14.4,22.3,0.0,0.0,0.0,51476.31,47151.2,19.8,12361,9864,398,19326,0,0.0
2020-01-15,53,30.6,17.2,23.3,0.7,0.7,1.0,51405.4,42346.26,15.0,12711,9628,364,18994,0,0.0
2020-01-16,63,30.6,17.0,22.2,5.3,5.3,6.0,51331.24,37563.49,19.6,12368,9422,363,18705,0,0.0
2020-01-17,51,23.6,16.4,19.1,0.9,0.9,6.0,51253.99,23603.01,20.0,12437,10255,315,19115,0,0.0
2020-01-18,51,25.1,15.2,19.6,0.4,0.4,2.0,51173.8,46391.09,18.2,3186,5064,0,7001,0,0.0
2020-01-19,51,27.5,14.1,20.7,0.7,0.7,4.0,51090.82,42564.07,16.5,2614,3950,0,5203,0,3.0
2020-01-20,65,24.5,15.3,19.0,17.4,17.4,8.0,51005.2,42507.75,21.5,11782,9473,346,18310,0,0.0
2020-01-21,3,24.5,13.5,19.1,0.0,0.0,0.0,50917.08,46326.07,21.3,13327,10650,441,20494,0,1.0
2020-01-22,3,30.0,12.5,22.2,0.0,0.0,0.0,50826.61,47256.61,21.1,13661,10327,456,20720,0,0.0
2020-01-23,3,31.0,17.6,23.6,0.0,0.0,0.0,50733.92,46113.4,37.4,12963,9891,448,19874,0,0.0
2020-01-24,51,26.5,14.5,20.6,0.2,0.2,1.0,50639.16,46969.86,19.5,13403,10476,343,19749,0,0.0
2020-01-25,51,30.6,16.2,23.1,0.1,0.1,1.0,50542.48,44224.5,18.6,3481,5494,0,6976,0,0.0
2020-01-26,3,32.3,18.1,24.7,0.0,0.0,0.0,50443.99,46255.24,22.1,2681,4215,0,5776,0,2.0
2020-01-27,3,33.8,15.3,24.2,0.0,0.0,0.0,50343.85,46397.04,18.8,2396,3371,0,5185,0,0.0
2020-01-28,3,33.1,19.8,25.7,0.0,0.0,0.0,50242.19,44526.77,19.2,13109,9653,380,20317,0,
2020-01-29,3,33.1,15.8,23.3,0.0,0.0,0.0,50139.12,46164.59,22.8,13618,10066,281,20355,0,0.0
2020-01-30,0,35.5,15.1,25.6,0.0,0.0,0.0,50034.78,46350.54,10.9,14100,10587,362,21046,0,0.0
2020-01-31,1,40.1,17.2,29.8,0.0,0.0,0.0,49929.3,46231.76,16.3,12977,9620,242,19327,0,0.0
